mission_id,boss_hp_bars,user_exp,mp,ammo,mre,part,core,gem,gun_id,item_ids,equip_ids,furniture,gift,coins,prize_id
10513,1,0,0,0,0,0,0,0,0,,,,,,36513
10514,1,0,0,0,0,0,0,0,0,,,,,,36514
10515,1,0,0,0,0,0,0,0,0,,,,,,36515
10516,1,0,0,0,0,0,0,0,0,,,,,,36516
10517,1,0,0,0,0,0,0,0,0,,,,,,36517
10518,1,0,0,0,0,0,0,0,0,,,,,,36518
10519,1,0,0,0,0,0,0,0,0,,,,,,0
10520,1,0,0,0,0,0,0,0,0,,,,,,0
10521,1,0,0,0,0,0,0,0,0,,,,,,0
10522,1,0,0,0,0,0,0,0,0,,,,,,0
10523,1,0,0,0,0,0,0,0,0,,,,,,36523
10524,1,0,0,0,0,0,0,0,0,,,,,,36524
10525,1,0,0,0,0,0,0,0,0,,,,,,36525
10526,1,0,0,0,0,0,0,0,0,,,,,,36526
10527,1,0,0,0,0,0,0,0,0,,,,,,36527
10528,1,0,0,0,0,0,0,0,0,,,,,,36528
10529,1,0,0,0,0,0,0,0,0,,,,,,36529
10530,1,0,0,0,0,0,0,0,0,,,,,,36530
10531,1,0,0,0,0,0,0,0,0,,,,,,36531
10532,1,0,0,0,0,0,0,0,0,,,,,,36532
10533,1,0,0,0,0,0,0,0,0,,,,,,36533
10534,1,0,0,0,0,0,0,0,0,,,,,,36534
10535,1,0,0,0,0,0,0,0,0,,,,,,36535
10536,1,0,0,0,0,0,0,0,0,,,,,,36536
10537,1,0,0,0,0,0,0,0,0,,,,,,36537
10538,1,0,0,0,0,0,0,0,0,,,,,,36538
10539,1,0,0,0,0,0,0,0,0,,,,,,36539
10540,1,0,0,0,0,0,0,0,0,,,,,,36540
10541,1,0,0,0,0,0,0,0,0,,,,,,36541
10542,1,0,0,0,0,0,0,0,0,,,,,,36542
10543,1,0,0,0,0,0,0,0,0,,,,,,36543
10544,1,0,0,0,0,0,0,0,0,,,,,,36544
10545,1,0,0,0,0,0,0,0,0,,,,,,36545
10546,1,0,0,0,0,0,0,0,0,,,,,,36546
10547,1,0,0,0,0,0,0,0,0,,,,,,36547
10548,1,0,0,0,0,0,0,0,0,,,,,,36548
10549,1,0,0,0,0,0,0,0,0,,,,,,36549
10550,1,0,0,0,0,0,0,0,0,,,,,,36550
10551,1,0,0,0,0,0,0,0,0,,,,,,36551
10552,1,0,0,0,0,0,0,0,0,,,,,,36552
10553,1,0,0,0,0,0,0,0,0,,,,,,36553
10554,1,0,0,0,0,0,0,0,0,,,,,,36554
10555,1,0,0,0,0,0,0,0,0,,,,,,36555
10556,1,0,0,0,0,0,0,0,0,,,,,,36556
10557,1,0,0,0,0,0,0,0,0,,,,,,36557
10558,1,0,0,0,0,0,0,0,0,,,,,,36558
10559,1,0,0,0,0,0,0,0,0,,,,,,36559
10560,1,0,0,0,0,0,0,0,0,,,,,,36560
10561,1,0,0,0,0,0,0,0,0,,,,,,36561
10562,1,0,0,0,0,0,0,0,0,,,,,,36562
10563,1,0,0,0,0,0,0,0,0,,,,,,36563
10564,1,0,0,0,0,0,0,0,0,,,,,,36564
10565,1,0,0,0,0,0,0,0,0,,,,,,36565
10566,1,0,0,0,0,0,0,0,0,,,,,,36566
10567,1,0,0,0,0,0,0,0,0,,,,,,36567
10568,1,0,0,0,0,0,0,0,0,,,,,,36568
10569,1,0,0,0,0,0,0,0,0,,,,,,36569
10570,1,0,0,0,0,0,0,0,0,,,,,,36570
10571,1,0,0,0,0,0,0,0,0,,,,,,36571
10572,1,0,0,0,0,0,0,0,0,,,,,,0
10573,1,0,0,0,0,0,0,0,0,,,,,,0
10574,1,0,0,0,0,0,0,0,0,,,,,,0
10575,1,0,0,0,0,0,0,0,0,,,,,,36575
10576,1,0,0,0,0,0,0,0,0,,,,,,36576
10577,1,0,0,0,0,0,0,0,0,,,,,,36577
10578,1,0,0,0,0,0,0,0,0,,,,,,36578
10579,1,0,0,0,0,0,0,0,0,,,,,,36579
10580,1,0,0,0,0,0,0,0,0,,,,,,16580
10581,1,0,0,0,0,0,0,0,0,,,,,,16581
10582,1,0,0,0,0,0,0,0,0,,,,,,16582
10583,1,0,0,0,0,0,0,0,0,,,,,,16583
10584,1,0,0,0,0,0,0,0,0,,,,,,16584
10585,1,0,0,0,0,0,0,0,0,,,,,,16585
10586,1,0,0,0,0,0,0,0,0,,,,,,16586
10587,1,0,0,0,0,0,0,0,0,,,,,,16587
10588,1,0,0,0,0,0,0,0,0,,,,,,16588
10589,1,0,0,0,0,0,0,0,0,,,,,,16589
10590,1,0,0,0,0,0,0,0,0,,,,,,16590
10591,1,0,0,0,0,0,0,0,0,,,,,,16591
10592,1,0,0,0,0,0,0,0,0,,,,,,16592
10593,1,0,0,0,0,0,0,0,0,,,,,,16593
10594,1,0,0,0,0,0,0,0,0,,,,,,16594
10595,1,0,0,0,0,0,0,0,0,,,,,,16595
10596,1,0,0,0,0,0,0,0,0,,,,,,16596
10597,1,0,0,0,0,0,0,0,0,,,,,,16597
10598,1,0,0,0,0,0,0,0,0,,,,,,16598
10599,1,0,0,0,0,0,0,0,0,,,,,,16599
10600,1,0,0,0,0,0,0,0,0,,,,,,16600
10601,1,0,0,0,0,0,0,0,0,,,,,,16601
10602,1,0,0,0,0,0,0,0,0,,,,,,16602
10603,1,0,0,0,0,0,0,0,0,,,,,,16603
10604,1,0,0,0,0,0,0,0,0,,,,,,16604
10605,1,0,0,0,0,0,0,0,0,,,,,,16605
10606,1,0,0,0,0,0,0,0,0,,,,,,16606
10607,1,0,0,0,0,0,0,0,0,,,,,,16607
10608,1,0,0,0,0,0,0,0,0,,,,,,16608
10609,1,0,0,0,0,0,0,0,0,,,,,,16609
10610,1,0,0,0,0,0,0,0,0,,,,,,16610
10611,1,0,0,0,0,0,0,0,0,,,,,,16611
10612,1,0,0,0,0,0,0,0,0,,,,,,16612
10613,1,0,0,0,0,0,0,0,0,,,,,,16613
10614,1,0,0,0,0,0,0,0,0,,,,,,16614
10615,1,0,0,0,0,0,0,0,0,,,,,,16615
10616,1,0,0,0,0,0,0,0,0,,,,,,16616
10617,1,0,0,0,0,0,0,0,0,,,,,,16617
10618,1,0,0,0,0,0,0,0,0,,,,,,16618
10619,1,0,0,0,0,0,0,0,0,,,,,,16619
10620,1,0,0,0,0,0,0,0,0,,,,,,16620
10621,1,0,0,0,0,0,0,0,0,,,,,,16621
10622,1,0,0,0,0,0,0,0,0,,,,,,16622
10623,1,0,0,0,0,0,0,0,0,,,,,,16623
10624,1,0,0,0,0,0,0,0,0,,,,,,16624
10625,1,0,0,0,0,0,0,0,0,,,,,,16625
10626,1,0,0,0,0,0,0,0,0,,,,,,16626
10627,1,0,0,0,0,0,0,0,0,,,,,,16627
10628,1,0,0,0,0,0,0,0,0,,,,,,0
10629,1,0,0,0,0,0,0,0,0,,,,,,0
10630,1,0,0,0,0,0,0,0,0,,,,,,0
10631,1,0,0,0,0,0,0,0,0,,,,,,0
10632,1,0,0,0,0,0,0,0,0,,,,,,16632
10633,1,0,0,0,0,0,0,0,0,,,,,,16633
10634,1,0,0,0,0,0,0,0,0,,,,,,16634
10635,1,0,0,0,0,0,0,0,0,,,,,,16635
10636,1,0,0,0,0,0,0,0,0,,,,,,16636
10637,1,0,0,0,0,0,0,0,0,,,,,,16637
10638,1,0,0,0,0,0,0,0,0,,,,,,16638
10639,1,0,0,0,0,0,0,0,0,,,,,,16639
10640,1,0,0,0,0,0,0,0,0,,,,,,16640
10641,1,0,0,0,0,0,0,0,0,,,,,,16641
10642,1,0,0,0,0,0,0,0,0,,,,,,16642
10643,1,0,0,0,0,0,0,0,0,,,,,,16643
10644,1,0,0,0,0,0,0,0,0,,,,,,16644
10645,1,0,0,0,0,0,0,0,0,,,,,,16645
10646,1,0,0,0,0,0,0,0,0,,,,,,16646
10647,1,0,0,0,0,0,0,0,0,,,,,,16647
10648,1,0,0,0,0,0,0,0,0,,,,,,16648
10649,1,0,0,0,0,0,0,0,0,,,,,,16649
10650,1,0,0,0,0,0,0,0,0,,,,,,16650
10651,1,0,0,0,0,0,0,0,0,,,,,,16651
10652,1,0,0,0,0,0,0,0,0,,,,,,16652
10653,1,0,0,0,0,0,0,0,0,,,,,,16653
10654,1,0,0,0,0,0,0,0,0,,,,,,16654
10655,1,0,0,0,0,0,0,0,0,,,,,,16655
10656,1,0,0,0,0,0,0,0,0,,,,,,16656
10657,1,0,0,0,0,0,0,0,0,,,,,,16657
10658,1,0,0,0,0,0,0,0,0,,,,,,16658
10659,1,0,0,0,0,0,0,0,0,,,,,,16659
10660,1,0,0,0,0,0,0,0,0,,,,,,16660
10661,1,0,0,0,0,0,0,0,0,,,,,,16661
10662,1,0,0,0,0,0,0,0,0,,,,,,16662
10663,1,0,0,0,0,0,0,0,0,,,,,,16663
10664,1,0,0,0,0,0,0,0,0,,,,,,16664
10665,1,0,0,0,0,0,0,0,0,,,,,,16665
10666,1,0,0,0,0,0,0,0,0,,,,,,16666
10667,1,0,0,0,0,0,0,0,0,,,,,,16667
10668,1,0,0,0,0,0,0,0,0,,,,,,16668
10669,1,0,0,0,0,0,0,0,0,,,,,,16669
10670,1,0,0,0,0,0,0,0,0,,,,,,16670
10671,1,0,0,0,0,0,0,0,0,,,,,,16671
10672,1,0,0,0,0,0,0,0,0,,,,,,16672
10673,1,0,0,0,0,0,0,0,0,,,,,,16673
10676,1,0,0,0,0,0,0,0,0,,,,,,16676
10677,1,0,0,0,0,0,0,0,0,,,,,,16677
10678,1,0,0,0,0,0,0,0,0,,,,,,16678
10679,1,0,0,0,0,0,0,0,0,,,,,,16679
10680,1,0,0,0,0,0,0,0,0,,,,,,16680
10681,1,0,0,0,0,0,0,0,0,,,,,,16681
10682,1,0,0,0,0,0,0,0,0,,,,,,16682
10683,1,0,0,0,0,0,0,0,0,,,,,,16683
10685,1,0,0,0,0,0,0,0,0,,,,,,16685
10686,1,0,0,0,0,0,0,0,0,,,,,,16686
10687,1,0,0,0,0,0,0,0,0,,,,,,16687
10688,1,0,0,0,0,0,0,0,0,,,,,,16688
10689,1,0,0,0,0,0,0,0,0,,,,,,16689
10690,1,0,0,0,0,0,0,0,0,,,,,,16690
10691,1,0,0,0,0,0,0,0,0,,,,,,16691
10692,1,0,0,0,0,0,0,0,0,,,,,,16692
10693,1,0,0,0,0,0,0,0,0,,,,,,16693
10694,1,0,0,0,0,0,0,0,0,,,,,,16694
10695,1,0,0,0,0,0,0,0,0,,,,,,16695
10696,1,0,0,0,0,0,0,0,0,,,,,,16696
10697,1,0,0,0,0,0,0,0,0,,,,,,16697
10698,1,0,0,0,0,0,0,0,0,,,,,,16698
10699,1,0,0,0,0,0,0,0,0,,,,,,16699
10700,1,0,0,0,0,0,0,0,0,,,,,,16700
10701,1,0,0,0,0,0,0,0,0,,,,,,16701
10702,1,0,0,0,0,0,0,0,0,,,,,,16702
10703,1,0,0,0,0,0,0,0,0,,,,,,16703
10704,1,0,0,0,0,0,0,0,0,,,,,,16704
10705,1,0,0,0,0,0,0,0,0,,,,,,16705
10706,1,0,0,0,0,0,0,0,0,,,,,,16706
10707,1,0,0,0,0,0,0,0,0,,,,,,16707
10708,1,0,0,0,0,0,0,0,0,,,,,,16708
10709,1,0,0,0,0,0,0,0,0,,,,,,16709
10710,1,0,0,0,0,0,0,0,0,,,,,,16710
10711,1,0,0,0,0,0,0,0,0,,,,,,16711
10712,1,0,0,0,0,0,0,0,0,,,,,,16712
10713,1,0,0,0,0,0,0,0,0,,,,,,16713
10714,1,0,0,0,0,0,0,0,0,,,,,,16714
10715,1,0,0,0,0,0,0,0,0,,,,,,16715
10716,1,0,0,0,0,0,0,0,0,,,,,,16716
10717,1,0,0,0,0,0,0,0,0,,,,,,16717
10718,1,0,0,0,0,0,0,0,0,,,,,,16718
10719,1,0,0,0,0,0,0,0,0,,,,,,16719
10720,1,0,0,0,0,0,0,0,0,,,,,,16720
10721,1,0,0,0,0,0,0,0,0,,,,,,16721
10722,1,0,0,0,0,0,0,0,0,,,,,,16722
10723,1,0,0,0,0,0,0,0,0,,,,,,16723
10724,1,0,0,0,0,0,0,0,0,,,,,,16724
10725,1,0,0,0,0,0,0,0,0,,,,,,16725
10726,1,0,0,0,0,0,0,0,0,,,,,,16726
10727,1,0,0,0,0,0,0,0,0,,,,,,16727
10728,1,0,0,0,0,0,0,0,0,,,,,,16728
10729,1,0,0,0,0,0,0,0,0,,,,,,16729
10730,1,0,0,0,0,0,0,0,0,,,,,,16730
10731,1,0,0,0,0,0,0,0,0,,,,,,16731
10732,1,0,0,0,0,0,0,0,0,,,,,,16732
10733,1,0,0,0,0,0,0,0,0,,,,,,16733
10734,1,0,0,0,0,0,0,0,0,,,,,,16734
10735,1,0,0,0,0,0,0,0,0,,,,,,16735
10736,1,0,0,0,0,0,0,0,0,,,,,,16736
10737,1,0,0,0,0,0,0,0,0,,,,,,16737
10738,1,0,0,0,0,0,0,0,0,,,,,,16738
10739,1,0,0,0,0,0,0,0,0,,,,,,16739
10740,1,0,0,0,0,0,0,0,0,,,,,,16740
10741,1,0,0,0,0,0,0,0,0,,,,,,16741
10742,1,0,0,0,0,0,0,0,0,,,,,,16742
10743,1,0,0,0,0,0,0,0,0,,,,,,16743
10744,1,0,0,0,0,0,0,0,0,,,,,,16744
10745,1,0,0,0,0,0,0,0,0,,,,,,16745
10746,1,0,0,0,0,0,0,0,0,,,,,,16746
10747,1,0,0,0,0,0,0,0,0,,,,,,16747
10748,1,0,0,0,0,0,0,0,0,,,,,,16748
10749,1,0,0,0,0,0,0,0,0,,,,,,16749
10750,1,0,0,0,0,0,0,0,0,,,,,,16750
10765,1,0,0,0,0,0,0,0,0,,,,,,16765
10766,1,0,0,0,0,0,0,0,0,,,,,,0
10767,1,0,0,0,0,0,0,0,0,,,,,,16767
10768,1,0,0,0,0,0,0,0,0,,,,,,16768
10769,1,0,0,0,0,0,0,0,0,,,,,,16769
10770,1,0,0,0,0,0,0,0,0,,,,,,16770
10771,1,0,0,0,0,0,0,0,0,,,,,,16771
10772,1,0,0,0,0,0,0,0,0,,,,,,16772
10773,1,0,0,0,0,0,0,0,0,,,,,,16773
10774,1,0,0,0,0,0,0,0,0,,,,,,16774
10775,1,0,0,0,0,0,0,0,0,,,,,,16775
10776,1,0,0,0,0,0,0,0,0,,,,,,16776
10777,1,0,0,0,0,0,0,0,0,,,,,,16777
10778,1,0,0,0,0,0,0,0,0,,,,,,16778
10779,1,0,0,0,0,0,0,0,0,,,,,,16779
10780,1,0,0,0,0,0,0,0,0,,,,,,16780
10781,1,0,0,0,0,0,0,0,0,,,,,,16781
10782,1,0,0,0,0,0,0,0,0,,,,,,16782
10783,1,0,0,0,0,0,0,0,0,,,,,,16783
10784,1,0,0,0,0,0,0,0,0,,,,,,16784
10785,1,0,0,0,0,0,0,0,0,,,,,,16785
10786,1,0,0,0,0,0,0,0,0,,,,,,16786
10787,1,0,0,0,0,0,0,0,0,,,,,,16787
10788,1,0,0,0,0,0,0,0,0,,,,,,16788
10789,1,0,0,0,0,0,0,0,0,,,,,,16789
10790,1,0,0,0,0,0,0,0,0,,,,,,16790
10791,1,0,0,0,0,0,0,0,0,,,,,,16791
10792,1,0,0,0,0,0,0,0,0,,,,,,16792
10793,1,0,0,0,0,0,0,0,0,,,,,,16793
10794,1,0,0,0,0,0,0,0,0,,,,,,16794
10795,1,0,0,0,0,0,0,0,0,,,,,,16795
10796,1,0,0,0,0,0,0,0,0,,,,,,16796
10797,1,0,0,0,0,0,0,0,0,,,,,,16797
10798,1,0,0,0,0,0,0,0,0,,,,,,16798
10799,1,0,0,0,0,0,0,0,0,,,,,,16799
10801,1,0,0,0,0,0,0,0,0,,,,,,16801
10802,1,0,0,0,0,0,0,0,0,,,,,,16802
10803,1,0,0,0,0,0,0,0,0,,,,,,16803
10804,1,0,0,0,0,0,0,0,0,,,,,,16804
10805,1,0,0,0,0,0,0,0,0,,,,,,16805
10806,1,0,0,0,0,0,0,0,0,,,,,,16806
10807,1,0,0,0,0,0,0,0,0,,,,,,16807
10808,1,0,0,0,0,0,0,0,0,,,,,,16808
10809,1,0,0,0,0,0,0,0,0,,,,,,16809
10810,1,0,0,0,0,0,0,0,0,,,,,,16810
10811,1,0,0,0,0,0,0,0,0,,,,,,16811
10812,1,0,0,0,0,0,0,0,0,,,,,,16812
10813,1,0,0,0,0,0,0,0,0,,,,,,16813
10814,1,0,0,0,0,0,0,0,0,,,,,,16814
10815,1,0,0,0,0,0,0,0,0,,,,,,16815
10816,1,0,0,0,0,0,0,0,0,,,,,,16816
10817,1,0,0,0,0,0,0,0,0,,,,,,16817
10818,1,0,0,0,0,0,0,0,0,,,,,,16818
10819,1,0,0,0,0,0,0,0,0,,,,,,16819
10820,1,0,0,0,0,0,0,0,0,,,,,,16820
10821,1,0,0,0,0,0,0,0,0,,,,,,16821
10822,1,0,0,0,0,0,0,0,0,,,,,,16822
10823,1,0,0,0,0,0,0,0,0,,,,,,16823
10824,1,0,0,0,0,0,0,0,0,,,,,,16824
10825,1,0,0,0,0,0,0,0,0,,,,,,16825
10826,1,0,0,0,0,0,0,0,0,,,,,,16826
10827,1,0,0,0,0,0,0,0,0,,,,,,16827
10828,1,0,0,0,0,0,0,0,0,,,,,,16828
10829,1,0,0,0,0,0,0,0,0,,,,,,16829
10830,1,0,0,0,0,0,0,0,0,,,,,,16830
10831,1,0,0,0,0,0,0,0,0,,,,,,16831
10832,1,0,0,0,0,0,0,0,0,,,,,,16832
10833,1,0,0,0,0,0,0,0,0,,,,,,16833
10834,1,0,0,0,0,0,0,0,0,,,,,,16834
10835,1,0,0,0,0,0,0,0,0,,,,,,16835
10836,1,0,0,0,0,0,0,0,0,,,,,,16836
10837,1,0,0,0,0,0,0,0,0,,,,,,16837
10838,1,0,0,0,0,0,0,0,0,,,,,,16838
10839,1,0,0,0,0,0,0,0,0,,,,,,16839
10840,1,0,0,0,0,0,0,0,0,,,,,,16840
10841,1,0,0,0,0,0,0,0,0,,,,,,16841
10842,1,0,0,0,0,0,0,0,0,,,,,,16842
10844,1,0,0,0,0,0,0,0,0,,,,,,16844
10845,1,0,0,0,0,0,0,0,0,,,,,,16845
10846,1,0,0,0,0,0,0,0,0,,,,,,16846
10847,1,0,0,0,0,0,0,0,0,,,,,,16847
10848,1,0,0,0,0,0,0,0,0,,,,,,16848
10849,1,0,0,0,0,0,0,0,0,,,,,,16849
10850,1,0,0,0,0,0,0,0,0,,,,,,16850
10851,1,0,0,0,0,0,0,0,0,,,,,,16851
10852,1,0,0,0,0,0,0,0,0,,,,,,16852
10853,1,0,0,0,0,0,0,0,0,,,,,,16853
10854,1,0,0,0,0,0,0,0,0,,,,,,16854
10855,1,0,0,0,0,0,0,0,0,,,,,,16855
10856,1,0,0,0,0,0,0,0,0,,,,,,16856
10857,1,0,0,0,0,0,0,0,0,,,,,,16857
10858,1,0,0,0,0,0,0,0,0,,,,,,16858
10859,1,0,0,0,0,0,0,0,0,,,,,,16859
10860,1,0,0,0,0,0,0,0,0,,,,,,16860
10861,1,0,0,0,0,0,0,0,0,,,,,,16861
10862,1,0,0,0,0,0,0,0,0,,,,,,16862
10863,1,0,0,0,0,0,0,0,0,,,,,,16863
10864,1,0,0,0,0,0,0,0,0,,,,,,16864
10865,1,0,0,0,0,0,0,0,0,,,,,,16865
10866,1,0,0,0,0,0,0,0,0,,,,,,16866
10867,1,0,0,0,0,0,0,0,0,,,,,,16867
10868,1,0,0,0,0,0,0,0,0,,,,,,16868
10869,1,0,0,0,0,0,0,0,0,,,,,,16869
10870,1,0,0,0,0,0,0,0,0,,,,,,16870
10871,1,0,0,0,0,0,0,0,0,,,,,,16871
10872,1,0,0,0,0,0,0,0,0,,,,,,16872
10873,1,0,0,0,0,0,0,0,0,,,,,,16873
10874,1,0,0,0,0,0,0,0,0,,,,,,16874
10875,1,0,0,0,0,0,0,0,0,,,,,,16875
10876,1,0,0,0,0,0,0,0,0,,,,,,16876
10877,1,0,0,0,0,0,0,0,0,,,,,,16877
10878,1,0,0,0,0,0,0,0,0,,,,,,16878
10879,1,0,0,0,0,0,0,0,0,,,,,,16879
10880,1,0,0,0,0,0,0,0,0,,,,,,16880
10881,1,0,0,0,0,0,0,0,0,,,,,,16881
10882,1,0,0,0,0,0,0,0,0,,,,,,16882
10883,1,0,0,0,0,0,0,0,0,,,,,,16883
10884,1,0,0,0,0,0,0,0,0,,,,,,16884
10885,1,0,0,0,0,0,0,0,0,,,,,,16885
10886,1,0,0,0,0,0,0,0,0,,,,,,16886
10887,1,0,0,0,0,0,0,0,0,,,,,,16887
10888,1,0,0,0,0,0,0,0,0,,,,,,16888
10889,1,0,0,0,0,0,0,0,0,,,,,,16889
10890,1,0,0,0,0,0,0,0,0,,,,,,16890
10891,1,0,0,0,0,0,0,0,0,,,,,,16891
10892,1,0,0,0,0,0,0,0,0,,,,,,16892
10893,1,0,0,0,0,0,0,0,0,,,,,,16893
10894,1,0,0,0,0,0,0,0,0,,,,,,16894
10895,1,0,0,0,0,0,0,0,0,,,,,,16895
10896,1,0,0,0,0,0,0,0,0,,,,,,16896
10897,1,0,0,0,0,0,0,0,0,,,,,,16897
10898,1,0,0,0,0,0,0,0,0,,,,,,16898
10899,1,0,0,0,0,0,0,0,0,,,,,,16899
10900,1,0,0,0,0,0,0,0,0,,,,,,16900
10901,1,0,0,0,0,0,0,0,0,,,,,,16901
10902,1,0,0,0,0,0,0,0,0,,,,,,16902
10903,1,0,0,0,0,0,0,0,0,,,,,,16903
10904,1,0,0,0,0,0,0,0,0,,,,,,16904
10907,1,0,0,0,0,0,0,0,0,,,,,,16907
10908,1,0,0,0,0,0,0,0,0,,,,,,16908
10909,1,0,0,0,0,0,0,0,0,,,,,,16909
10910,1,0,0,0,0,0,0,0,0,,,,,,16910
10911,1,0,0,0,0,0,0,0,0,,,,,,16911
10912,1,0,0,0,0,0,0,0,0,,,,,,16912
10913,1,0,0,0,0,0,0,0,0,,,,,,16913
10914,1,0,0,0,0,0,0,0,0,,,,,,16914
10915,1,0,0,0,0,0,0,0,0,,,,,,16915
10918,1,0,0,0,0,0,0,0,0,,,,,,16918
10919,1,0,0,0,0,0,0,0,0,,,,,,16919
10920,1,0,0,0,0,0,0,0,0,,,,,,16920
10922,1,0,0,0,0,0,0,0,0,,,,,,16922
10923,1,0,0,0,0,0,0,0,0,,,,,,16923
10924,1,0,0,0,0,0,0,0,0,,,,,,16924
10925,1,0,0,0,0,0,0,0,0,,,,,,16925
10926,1,0,0,0,0,0,0,0,0,,,,,,16926
10927,1,0,0,0,0,0,0,0,0,,,,,,16927
10928,1,0,0,0,0,0,0,0,0,,,,,,16928
10929,1,0,0,0,0,0,0,0,0,,,,,,16929
10930,1,0,0,0,0,0,0,0,0,,,,,,16930
10931,1,0,0,0,0,0,0,0,0,,,,,,16931
10932,1,0,0,0,0,0,0,0,0,,,,,,16932
10934,1,0,0,0,0,0,0,0,0,,,,,,16934
10935,1,0,0,0,0,0,0,0,0,,,,,,16935
10936,1,0,0,0,0,0,0,0,0,,,,,,16936
10937,1,0,0,0,0,0,0,0,0,,,,,,16937
10938,1,0,0,0,0,0,0,0,0,,,,,,16938
10939,1,0,0,0,0,0,0,0,0,,,,,,16939
10940,1,0,0,0,0,0,0,0,0,,,,,,16940
10941,1,0,0,0,0,0,0,0,0,,,,,,16941
10942,1,0,0,0,0,0,0,0,0,,,,,,16942
10943,1,0,0,0,0,0,0,0,0,,,,,,16943
10944,1,0,0,0,0,0,0,0,0,,,,,,16944
10945,1,0,0,0,0,0,0,0,0,,,,,,16945
10946,1,0,0,0,0,0,0,0,0,,,,,,16946
10947,1,0,0,0,0,0,0,0,0,,,,,,16947
10948,1,0,0,0,0,0,0,0,0,,,,,,16948
10949,1,0,0,0,0,0,0,0,0,,,,,,16949
10950,1,0,0,0,0,0,0,0,0,,,,,,36950
10951,1,0,0,0,0,0,0,0,0,,,,,,36951
10952,1,0,0,0,0,0,0,0,0,,,,,,36952
10953,1,0,0,0,0,0,0,0,0,,,,,,36953
10954,1,0,0,0,0,0,0,0,0,,,,,,36954
10955,1,0,0,0,0,0,0,0,0,,,,,,36955
10956,1,0,0,0,0,0,0,0,0,,,,,,36956
10957,1,0,0,0,0,0,0,0,0,,,,,,36957
10958,1,0,0,0,0,0,0,0,0,,,,,,36958
10959,1,0,0,0,0,0,0,0,0,,,,,,36959
10960,1,0,0,0,0,0,0,0,0,,,,,,36960
10961,1,0,0,0,0,0,0,0,0,,,,,,36961
10962,1,0,0,0,0,0,0,0,0,,,,,,36962
10963,1,0,0,0,0,0,0,0,0,,,,,,36963
10964,1,0,0,0,0,0,0,0,0,,,,,,36964
10965,1,0,0,0,0,0,0,0,0,,,,,,36965
10966,1,0,0,0,0,0,0,0,0,,,,,,36966
10967,1,0,0,0,0,0,0,0,0,,,,,,36967
10968,1,0,0,0,0,0,0,0,0,,,,,,36968
10969,1,0,0,0,0,0,0,0,0,,,,,,36969
10970,1,0,0,0,0,0,0,0,0,,,,,,36970
10971,1,0,0,0,0,0,0,0,0,,,,,,36971
10972,1,0,0,0,0,0,0,0,0,,,,,,36972
10973,1,0,0,0,0,0,0,0,0,,,,,,36973
10974,1,0,0,0,0,0,0,0,0,,,,,,36974
10975,1,0,0,0,0,0,0,0,0,,,,,,36975
10976,1,0,0,0,0,0,0,0,0,,,,,,36976
10977,1,0,0,0,0,0,0,0,0,,,,,,36977
10978,1,0,0,0,0,0,0,0,0,,,,,,36978
10979,1,0,0,0,0,0,0,0,0,,,,,,36979
10980,1,0,0,0,0,0,0,0,0,,,,,,6277
10981,1,0,0,0,0,0,0,0,0,,,,,,6278
10982,1,0,0,0,0,0,0,0,0,,,,,,6279
10983,1,0,0,0,0,0,0,0,0,,,,,,6280
10984,1,0,0,0,0,0,0,0,0,,,,,,6281
10985,1,0,0,0,0,0,0,0,0,,,,,,6282
10986,1,0,0,0,0,0,0,0,0,,,,,,6283
10987,2,0,0,0,0,0,0,0,0,,,,,,6284
10988,1,0,0,0,0,0,0,0,0,,,,,,16988
10989,1,0,0,0,0,0,0,0,0,,,,,,16989
10990,1,0,0,0,0,0,0,0,0,,,,,,16990
10991,1,0,0,0,0,0,0,0,0,,,,,,16991
10992,1,0,0,0,0,0,0,0,0,,,,,,16992
10993,1,0,0,0,0,0,0,0,0,,,,,,16993
10994,1,0,0,0,0,0,0,0,0,,,,,,16994
10995,1,0,0,0,0,0,0,0,0,,,,,,16995
10996,1,0,0,0,0,0,0,0,0,,,,,,16996
10997,1,0,0,0,0,0,0,0,0,,,,,,16997
11000,1,0,0,0,0,0,0,0,0,,,,,,17000
11001,1,0,0,0,0,0,0,0,0,,,,,,17001
11011,1,0,0,0,0,0,0,0,0,,,,,,17011
11012,1,0,0,0,0,0,0,0,0,,,,,,17012
11013,1,0,0,0,0,0,0,0,0,,,,,,17013
11014,1,0,0,0,0,0,0,0,0,,,,,,17014
11015,1,0,0,0,0,0,0,0,0,,,,,,17015
11016,1,0,0,0,0,0,0,0,0,,,,,,17016
11017,1,0,0,0,0,0,0,0,0,,,,,,17017
11018,1,0,0,0,0,0,0,0,0,,,,,,17018
11019,1,0,0,0,0,0,0,0,0,,,,,,17019
11020,1,0,0,0,0,0,0,0,0,,,,,,17020
11021,1,0,0,0,0,0,0,0,0,,,,,,17021
11022,1,0,0,0,0,0,0,0,0,,,,,,17022
11023,1,0,0,0,0,0,0,0,0,,,,,,17023
11024,1,0,0,0,0,0,0,0,0,,,,,,17024
11025,1,0,0,0,0,0,0,0,0,,,,,,17025
11026,1,0,0,0,0,0,0,0,0,,,,,,17026
11027,1,0,0,0,0,0,0,0,0,,,,,,17027
11028,1,0,0,0,0,0,0,0,0,,,,,,17028
