id,duplicate_type,coin_type,campaign,sub,if_emergency,endless_mode,special_type,name,difficulty,exp_parameter,type,enemy_ai_type,win_turn,win_spot_id,special_spot_id,expect_enemy_die_num,expect_gun_die_num,expect_turn,boss_team_id,turn_duration,costbp,getcoin,getcoin_parameter,coin_ap,turn_limit,limit_gun_pool,limit_team,map_res_name,map_information,is_hide,is_snow,adaptive_gun,fog_length,fog_color,limit_equip_pool,draw_event_s_id,support_available,enemy_quickmove,expect_defend_line_turn,expect_hostage_num,title_logo,random_line_spot,order,reinforce_ally_team,reinforce_ally_turn,reinforce_ally_spot,ally_boss_team_id,ally_code,supply_parameter,drop_mission_key,close_missions,mission_group_id,mission_group_draw_event,open_mission_keys,mission_describe,force_type,round_config,color_change_type,color_change_number,color_change_result,spot_reset,draw_code,reset_drop_key_once,close_mission_control,limit_squad,open_mission_items,drop_mission_item,mapped_mission_id,branch_next_mission_id,win_type,medal_type_silver,drop_item_count,difficulty_recommend,difficulty_recommend_addendum,limit_sangvis,mission_tip,win_step,event_score,score_prize,drop_key_info,lose_type,fight_environment_group,environment_transform_config
10113,0,0,-24,8,-1,0,0,最后一天,3500,27,7,2,0,0,0,0,0,99,0,360000000,0,0,0,0,0,"227,201,217",0,OPS7_Y,"6000,7875|4000,3579|981,845",0,0,"56,225","0,500",#00000000,0,0,1,0,4,"4,4",,0,0,0,0,0,0,,,"0,0,10113",10111,4,,1011002:1,,0,"1:1,2:2,3:3",0,0,0,0,0,1,0;0,2,,,0,0,,,,3500;35,,4,,,,,,,,
10114,0,0,-24,10,-1,0,0,和平谈判,4000,30,2,2,0,0,0,6,0,3,0,360000000,0,0,0,0,0,"210,218",0,OPS7_Y,"6000,7875|3763,3248|197,531",0,0,"56,225","0,500",#00000000,0,0,1,0,4,0,,0,0,0,0,0,0,,,"0,0,10114",,4,,10113:1,,1,"1:1,2:2,3:3",0,0,0,0,0,1,0,2,,,0,0,,,,4000;40,,4,,,,,,,,
10115,0,0,-24,11,-1,0,0,幸运？,4500,32,11,4,5,0,0,0,0,5,0,360000000,0,0,0,0,0,"209,220",0,OPS7_Y,"6000,7875|4000,3412|430,-346",0,0,"56,225","0,500",#00000000,0,0,1,0,4,"1,1",,0,0,0,0,0,0,,,"0,0,10115",,4,,10114:1,,1,"1:1,2:2,3:3",0,0,0,0,0,1,0,2,,,0,0,,,,4500;45,,4,,,,,,,,
10116,0,0,-24,12,-1,0,0,铁血精英据点,5000,35,2,2,0,0,0,4,0,3,0,360000000,0,0,0,0,0,"201,217",0,OPS7_Y,"6000,7875|3696,3686|1395,1892",0,0,"56,225","0,500",#00000000,0,0,1,0,4,0,,0,0,0,0,0,0,,,"0,0,10116",,4,,10115:1,,1,"1:1,2:2,3:3",0,0,0,0,0,1,0,2,,,0,0,,,,5000;50,,4,,,,,,,,
10117,0,0,-24,13,-1,0,0,心智碎片,6000,36,3,2,0,0,0,9,0,5,2187,360000000,0,0,0,0,0,"4,210,218",0,BloodNetwork_Y,"5760,5040|4393,3831|117,-777",0,0,"56,225,103,143,13,29","0,500",#00000000,0,0,1,0,4,0,,0,0,0,0,0,0,,,"0,0,10117",,4,,10116:1,,0,"1:1,2:2,3:3",0,0,0,0,0,1,0,2,,,0,0,,,,6000;55,,4,,,,,,,,
10118,0,0,-24,14,-1,0,0,最卑鄙的愿望,8000,38,10,2,0,0,0,18,0,5,0,360000000,0,0,0,0,0,"229,209,220",0,OPS7_Y,"6000,7875|4603,4222|928,815",0,0,"56,225,143","0,500",#00000000,0,0,1,0,4,0,,0,0,0,0,0,0,,,"0,0,10118",,4,,10117:1,,1,"1:1,2:2,3:3",0,0,0,0,0,1,0,2,,,0,0,,,,8000;65,,4,,,,,,,,
10120,0,0,-25,1,-1,0,0,未知敌人,10000,40,3,4,0,0,0,16,0,3,0,360000000,0,0,0,0,0,"201,217",0,OPS7_Y,"13000,15750|5000,3300|-2600,6000",0,0,"65,59,101,103,122,16,118","0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,,,"0,0,10120",,5,,10145:1,,0,"1:1,2:4,3:3",0,0,0,0,0,1,0;0,2,,,0,0,,,,10000;75,,4,,,,,,,,
10121,0,0,-25,2,-1,0,0,“支援”,12000,42,6;11,4,6,0,0,0,0,4,0,360000000,0,0,0,0,0,"210,218",0,OPS7_Y,"10000,13000|4800,3800|-600,4200",0,0,"65,59","0,500",#00000000,0,0,1,0,2,0,,0,0,0,0,0,0,,,"0,0,1012101;0,0,1012102",,5,,10120:1,,0,"1:1,2:4,3:3",0,0,0,0,0,1,0;0,2,,,0,"10122,10146",,,,12000;80,,4,,,,,,,,
10122,0,0,-25,3,-1,0,0,格里芬敢死队,14000,44,6,4,0,0,0,0,0,4,0,360000000,0,0,0,0,0,"227,209,220",0,OPS7_Y,"14000,18000|5500,3500|400,7000",0,0,"65,59,4,227,226","0,500",#00000000,0,0,1,0,2,0,,0,0,0,0,0,0,,,"0,0,10122",10146,5,,1012101:1,,0,"1:1,2:4,3:3",0,0,0,0,0,1,0;0,2,,,0,0,,,,14000;85,,4,,,,,,,,
10123,0,0,-25,4,-1,0,0,2号防御据点,16000,47,2;7,4,0,7554,0,4,0,2,0,360000000,0,0,0,0,0,"201,217",0,OPS7_Y,"14000,18000|5400,4000|-1000,5900",0,0,"65,59,4,227,226,118","0,500",#00000000,0,0,1,0,0,"1,1",,0,0,0,0,0,0,,,"0,0,1012301;0,0,1012302",,5,,10122:1,,0,"1:1,2:4,3:3",0,0,0,0,0,1,0;0,2,,,0,"10124,10147",,,,16000;92,,4,,,,,,,,
10124,0,0,-25,5,-1,0,0,3号防御据点,18000,50,2;7,4,0,7556;0,0,7,0,2,0,360000000,0,0,0,0,0,"226,210,218",0,OPS7_Y,"14000,18000|5500,3500|0,6200",0,0,"65,59,4,227,226,118,16","0,500",#00000000,0,0,1,0,0,"1,1",,0,0,0,0,0,0,,,"0,0,1012401;0,0,1012402",10147,5,,1012302:1,,0,"1:1,2:4,3:3",0,0,0,0,0,1,0;0,2,,,0,"10125,10126",,,,18000;97,,4,,,,,,,,
10125,0,0,-25,6,-1,0,0,玩笑而已,18000,50,3,4,0,0,0,10,0,6,0,360000000,0,0,0,0,0,"209,220",3,OPS7_Y,"12000,16000|4500,4500|1000,3900",0,0,"65,59,4,227,226,56,225,143","0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,,,"0,0,10125",10126,5,,1012401:1,,0,"1:1,2:4,3:3",0,0,0,0,0,1,0;0,2,,,0,0,,,,18000;97,,3,,,,,,,,
10126,0,0,-25,7,-1,0,0,4号防御据点,18000,50,2;7,4,0,7627;0,0,4,0,2,0,360000000,0,0,0,0,0,"229,201,217",0,OPS7_Y,"14000,18000|5800,4000|1800,6500",0,0,"65,59,4,227,226","0,500",#00000000,0,0,1,0,0,"1,1",,0,0,0,0,0,0,,,"0,0,1012401;0,0,1012601",,5,,1012402:1,,0,"1:1,2:4,3:3",0,0,0,0,0,1,0;0,2,,,0,"10125,10127",,,,18000;97,,4,,,,,,,,
10127,0,0,-25,8,-1,0,0,试探性的攻势,18000,50,3,4,0,0,0,9,0,5,0,360000000,0,0,0,0,0,"210,218",0,OPS7_Y,"12000,16000|4600,4500|1000,3800",0,0,"65,59,4,227,226,56,225,143","0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,,,"0,0,10127",10125,5,,1012601:1,,0,"1:1,2:4,3:3",0,0,0,0,0,1,0;0,2,,,0,0,,,,18000;98,,4,,,,,,,,
10128,0,0,-25,9,-1,0,0,总攻击,20000,50,4,4,0,0,0,10,0,3,91063,360000000,0,0,0,0,0,"4,209,220",4,OPS7_Y,"11000,14000|7500,4500|800,4400",0,0,"65,59,4,227,226,56,225,143","0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,,,"0,0,10128",,5,,10125:1,,0,"1:1,2:4,3:3",0,0,0,0,0,1,0;0,2,,,0,0,,,,20000;99,,4,,,,,,,,
10129,0,0,-25,10,-1,0,0,为了未来,20000,50,4,4,0,0,0,9,0,3,91071,360000000,0,0,0,0,0,"201,217",0,OPS7_Y,"11000,14000|7500,4700|600,4500",0,0,"65,59,4,227,226,56,225,143","0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,,,"0,0,10128",,5,,10127:1,,0,"1:1,2:4,3:3",0,0,0,0,0,1,0;0,2,,,0,0,,,,20000;99,,4,,,,,,,,
10130,0,0,-25,11,-1,0,0,黑色人偶,1000,0,1;101;2,4,0,7758;7759;7779,0,0,0,0,0,360000000,0,0,0,0,0,,0,OPS7_Y,"14000,18000|3500,3000|3200,6050",0,0,,"0,500",#00000000,0,0,0,0,0,0,,0,0,0,0,0,0,,,"0,0,1013001;0,0,1013002;0,0,1013003",,5,,10128:1,,1,"1:1,2:4,3:3",0,0,0,0,0,1,0;0,2,,,0,"10148,10149,10150",,,,1000;99,,4,,,,,,,,
10131,0,0,-26,1,-1,0,1,ELID感染者,1000,0,1,3,0,7788,0,0,0,0,0,360000000,0,0,0,0,0,,0,OPS8_Y,"12000,15750|2200,2000|-4014,-6711",0,0,"206,205","0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,,,"0,0,10132",,6,,10150:1,,2,"1:1,2:5,3:3",0,0,0,0,0,1,0,2,,,0,0,,,,1000;99,,4,,,,,,,,
10132,0,0,-26,2,-1,0,1,信号弹,22000,50,7;1,4,0,0;8914,0,5,0,4,0,360000000,0,0,0,0,4,"201,217",1,OPS8_Y,"12000,15750|5000,3000|-3463,-6000",0,0,"65,56,143","0,500",#00000000,0,0,1,0,0,"1,1",,0,0,0,0,0,0,,,"0,0,10133;0,0,10134",,6,,10132:1,,1,"1:1,2:5,3:3",0,0,0,0,0,1,0,2,,,0,"10133,10134",,,,22000;99,,1,,,,,,,,
10133,0,0,-26,3,-1,0,1,红区,24000,51,7;11,4,5,0,0,0,0,3,0,360000000,0,0,0,0,5,"210,218",3,OPS8_Y,"13300,16000|6000,4000|-3700,-6000",0,0,"206,205","0,500",#00000000,0,0,1,0,0,"1,1",,0,0,0,0,0,0,,,"0,0,10134;0,0,10151",,6,,10133:1,,1,"1:1,2:5,3:3",0,0,0,0,0,1,0,2,,,0,"10134,10151",,,,24000;99,,3,,,,,,,,
10134,0,0,-26,4,-1,0,1,黄区,24000,51,7;11,4,5,0,0,5,0,3,0,360000000,0,0,0,0,5,"209,220",3,OPS8_Y,"13000,15750|5000,4500|-3600,-4600",0,0,"206,205","0,500",#00000000,0,0,1,0,0,"1,1",,0,0,0,0,0,0,,,"0,0,10136;0,0,10135",10133,6,,10134:1,,1,"1:1,2:5,3:3",0,0,0,0,0,1,0;0,2,,,0,"10135,10136",,,,24000;99,,3,,,,,,,,
10135,0,0,-26,5,-1,0,1,报仇,26000,52,6;11,4,8,0,0,0,0,6,0,360000000,0,0,0,0,8,"226,201,217",5,OPS8_Y,"6000,7875|4500,4253|0,-257",0,0,"206,205,65,56,143","0,500",#00000000,0,0,1,0,3,0,,0,0,0,0,0,0,,,"0,0,10137;0,0,10151",,6,,10135:1,,0,"1:1,2:5,3:3",0,0,0,0,0,1,0,2,,,0,0,,,,26000;99,,4,,,,,,,,
10136,0,0,-26,6,-1,0,1,记号,28000,53,6,4,0,0,0,0,0,6,0,360000000,0,0,0,0,7,"227,201,217",6,OPS7_Y,"6000,7875|4500,4253|0,-257",0,0,"206,205,65,56,143","0,500",#00000000,0,0,1,0,3,0,,0,0,0,0,0,0,,,"0,0,10137",,6,,10136:1,,0,"1:1,2:5,3:3",0,0,0,0,0,1,0,2,,,0,0,,,,28000;99,,4,,,,,,,,
10137,0,0,-26,7,-1,0,1,希望出现,30000,54,1;2,4,0,7892;0,0,10,0,5,0,360000000,0,0,0,0,5,"209,220",0,OPS7_Y,"12000,15000|6000,4200|-800,0",0,0,"206,205,65,56,143","0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,,,"0,0,10142;0,0,10138",10151,6,,10137:1,,0,"1:1,2:5,3:3",0,0,0,0,0,1,0;0,2,,,0,"10138,10142",,,,30000;99,,4,,,,,,,,
10138,0,0,-26,9,-1,0,1,可耻的老鼠,32000,55,6;7,4,0,0,0,0,0,3,0,360000000,0,0,0,0,0,"201,217",2,OPS7_Y,"12500,16000|4500,4000|170,5500",0,0,"206,205,65,56,143","0,500",#00000000,0,0,1,0,3,"2,2",,0,0,0,0,0,0,,,"0,0,10143;0,0,10139",10142,6,,10138:1,,0,"1:1,2:5,3:3",0,0,0,0,0,1,0;0,2,,,0,"10139,10143",260900|260901,,,32000;99,,2,,,,,,,,
10139,0,0,-26,11,-1,0,1,坏消息,34000,56,7,4,0,0,0,3,0,3,0,360000000,0,0,0,0,4,"210,218",2,OPS7_Y,"6000,7875|6500,4000|0,2000",0,0,"206,205,65,56,143","0,500",#00000000,0,0,1,0,0,"1,1",,0,0,0,0,0,0,,,"0,0,10140",10143,6,,10139:1,,0,"1:1,2:5,3:3",0,0,0,0,0,1,0;0,-1,,,0,0,,,,34000;99,,2,,,,,,,,
10140,0,0,-26,12,-1,0,1,IED,36000,57,7;11,4,5,0,0,6,0,5,0,360000000,0,0,0,0,5,"209,220",3,OPS7_Y,"7000,9000|6000,4000|180,2500",0,0,"206,205","0,500",#00000000,0,0,1,0,0,"1,1",,0,0,0,0,0,0,,,"0,0,10141;0,0,10154",,6,,10140:1,,1,"1:1,2:5,3:3",0,0,0,0,0,1,0,2,,,0,"10141,10154",,,,36000;99,,3,,,,,,,,
10141,0,0,-26,13,-1,0,1,绊脚石,38000,58,11,4,5,0,0,15,0,5,0,360000000,0,0,0,0,6,"4,201,209,218",3,OPS7_Y,"16000,20500|5000,4300|-3000,8200",0,0,"206,205,65,56,143","0,500",#00000000,0,0,1,0,5,0,,0,0,0,0,0,0,,,"0,0,10144",10154,6,,10141:1,,0,"1:1,2:5,3:3",0,0,0,0,0,1,0;0,2,,,0,0,,,,38000;99,,3,,,,,,,,
10142,0,0,-26,8,-1,0,1,全部的怒火,1000,0,11,4,1,0,0,0,0,0,0,360000000,0,0,0,0,0,,0,OPS7_Y,"6000,7875|2478,1890|313,1551",0,0,0,"0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,,,"0,0,1014201",10138,6,,10142:1,,2,"1:1,2:5,3:3",0,0,0,0,0,1,0;0,2,,,0,0,,,,1000;99,,4,,,,,,,,
10143,0,0,-26,10,-1,0,1,运气,1000,0,11,4,1,0,0,0,0,0,0,360000000,0,0,0,0,8,,0,OPS7_Y,"6000,7875|4000,2589|-289,2864",0,0,0,"0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,,,"0,0,1014301",10139,6,,10143:1,,2,"1:1,2:5,3:3",0,0,0,0,0,1,0;0,2,,,0,0,,,,1000;99,,4,,,,,,,,
10144,0,0,-26,14,-1,0,0,白色人偶,40000,60,2,4,0,0,0,5,0,6,99094,360000000,0,0,0,0,0,"229,210,217,220",0,OPS7_Y,"12000,16000|8000,5000|350,5000",0,0,"206,205,65,56,143","0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,,,"0,0,1014401",,6,,10144:1,,0,"1:1,2:4,3:3",0,0,0,0,0,0,0,2,,,0,0,,,,40000;99,,4,,,,,,,,
10145,0,0,-24,15,-1,0,0,后目的地,1000,0,11,1,1,0,0,0,0,0,2155,360000000,0,0,0,0,0,,0,OPS7_Y,"6000,7875|1901,1642|2111,3186",0,0,0,"0,500",#00000000,0,0,1,0,4,0,,0,0,0,0,0,0,,,"0,0,10145",,4,,10118:1,,2,"1:1,2:2,3:3",0,0,0,0,0,1,0;0,2,,,0,0,,,,1000;70,,4,,,,,,,,
10146,0,0,-25,12,-1,0,0,咆哮的太阳,1000,0,3,4,0,0,0,0,0,0,0,360000000,0,0,0,0,0,,0,OPS7_Y,"6000,7875|3000,1800|-500,2500",0,0,0,"0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,,,"0,0,10146",10122,6,,1012102:1,,2,"1:1,2:2,3:3",0,0,0,0,0,1,0,2,,,0,0,,,,1000;85,,4,,,,,,,,
10147,0,0,-25,13,-1,0,0,恐怖的轰鸣,1000,0,3,4,0,0,0,0,0,0,0,360000000,0,0,0,0,0,,0,OPS7_Y,"6000,7875|3000,1800|-500,2500",0,0,0,"0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,,,"0,0,10147",10124,6,,1012301:1,,2,"1:1,2:2,3:3",0,0,0,0,0,1,0,2,,,0,0,,,,1000;95,,4,,,,,,,,
10148,0,0,-25,14,-1,0,0,彼此平安,1000,0,3,4,0,0,0,0,0,0,0,360000000,0,0,0,0,0,,0,OPS7_Y,"6000,7875|3000,1800|-500,2500",0,0,0,"0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,,,"0,0,10148","10149,10150",6,,1013001:1,,2,"1:1,2:2,3:3",0,0,0,0,0,1,0,2,,,0,0,,,,1000;99,,4,,,,,,,,
10149,0,0,-25,15,-1,0,0,此刻的和平,1000,0,3,4,0,0,0,0,0,0,0,360000000,0,0,0,0,0,,0,OPS7_Y,"6000,7875|3000,1800|-500,2500",0,0,0,"0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,,,"0,0,10149","10148,10150",6,,1013002:1,,2,"1:1,2:2,3:3",0,0,0,0,0,1,0,2,,,0,0,,,,1000;99,,4,,,,,,,,
10150,0,0,-25,16,-1,0,0,最终航班,1000,0,3,4,0,0,0,0,0,0,0,360000000,0,0,0,0,0,,0,OPS7_Y,"6000,7875|3000,1800|-500,2500",0,0,0,"0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,,,"0,0,10150","10148,10149",6,,1013003:1,,2,"1:1,2:2,3:3",0,0,0,0,0,1,0,2,,,0,0,,,,1000;99,,4,,,,,,,,
10151,0,0,-26,15,-1,0,1,遗命,1000,0,11,1,1,0,0,0,0,0,99015,360000000,0,0,0,0,0,,0,OPS8_Y,"6000,7875|2000,2000|-1030,-2515",0,0,0,"0,500",#00000000,0,0,1,0,4,0,,0,0,0,0,0,0,,,"0,0,1015101","10137,10134",4,,10151:1,,2,"1:1,2:5,3:3",0,0,0,0,0,1,0;0,2,,,0,0,,,,1000;99,,4,,,,,,,,
10154,0,0,-26,18,-1,0,1,胜利者,1000,0,11,1,1,0,0,0,0,0,2155,360000000,0,0,0,0,0,,0,OPS7_Y,"6000,7875|2104,1444|-852,3074",0,0,0,"0,500",#00000000,0,0,1,0,4,0,,0,0,0,0,0,0,,,"0,0,1015401",10141,4,,10154:1,,2,"1:1,2:2,3:3",0,0,0,0,0,1,0;0,2,,,0,0,,,,1000;99,,4,,,,,,,,
10155,0,0,-27,1,-1,2,1,飓风营救,42000,60,5,2,0,0,0,0,99,4,91085,360000000,0,0,0,0,5,,4,OPS9_Y,"13000,11500|10000,7500|600,1550",0,0,"65,103,231,229,225,226,227,4","0,500",#00000000,,0,0,0,0,0,,0,0,100,0,0,0,ArmyLOGO,2;2-1;10000,"0,0,10155",,5,,10150:1,,1,"1:1,2:4,3:3",0,0,0,0,0,0,0,2,,,0,0,,,,42000;99,,4,,,,,,,,
10156,0,0,-24,1,-1,0,0,内爆心,1000,0,11,1,1,0,0,0,0,0,2155,360000000,0,0,0,0,0,,0,OPS7_Y,"6000,7875|2444,1413|-254,3280",0,0,0,"0,500",#00000000,0,0,1,0,4,0,,0,0,0,0,0,0,,,"0,0,10156",,4,,,,2,"1:1,2:2,3:3",0,0,0,0,0,1,0;0,2,,,0,0,,,,1000;70,,4,,,,,,,,
10157,0,0,-28,1,-1,0,0,流放者,1000,0,11,1,1,0,0,0,0,0,2155,360000000,0,0,0,0,0,,0,OPS7_Y,"6000,7875|2478,1890|313,1551",0,0,0,"0,500",#00000000,0,0,1,0,4,0,,0,0,0,0,0,0,,,"0,0,10157",,6,,10107:1;10112:1;10145:1;10146:1;10147:1;1012401:1;1012601:1;10125:1;10127:1;10148:1;10149:1;10150:1;1015101:1;1014201:1;1014301:1;1015401:1;1014401:3;10135:1;10136:1;10133:1;10134:1,,2,"1:1,2:2,3:3",0,0,0,0,0,1,0;0,2,,,0,0,,,,1000;99,,4,,,,,,,,
10158,0,0,-29,1,-1,1,0,虚数迷宫+,40000,60,6,2,0,0,0,0,0,13,2372,360000000,0,0,0,0,13,,0,OPS4_Y,"8640,7650|5600,4640|-500,-200",0,0,0,"0,500",#00000000,0,0,0,0,0,0,,"9414,9405,9408,9411",0,0,0,0,0,ArmyLOGO,,0,,0,,,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,-1,,,0,,,,,40000;99,,4,,,,,,,,
10159,0,0,-30,2,-1,0,0,人偶歼灭EX,30000,53,2,4,0,0,0,8,0,4,2386,360000000,0,0,0,0,0,175,0,OPS3_Y,"5000,4000|3850,2800|-780,-700",0,0,0,"0,500",#000000FF,0,0,0,0,0,0,,0,0,0,0,0,0,ArmyLOGO,,0,,0,,,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,-1,,,0,,,,,30000;99,,4,,,,,,,,
10160,0,0,-30,1,-1,0,0,圣艾尔蒙EX,25000,50,2,4,0,0,0,5,0,3,2373,360000000,0,0,0,0,0,142,0,OPS3_Y,"5000,4000|4000,2900|900,-550",0,0,0,"200,200",#000000FF,0,0,0,0,0,0,,0,0,0,0,0,0,ArmyLOGO,,0,,0,,,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,-1,,,0,,,,,25000;99,,4,,,,,,,,
10161,0,0,-30,3,-1,0,0,狩猎游戏EX,36000,56,2,4,0,0,0,10,0,4,2401,360000000,0,0,0,0,0,"1001,208",0,OPS3_Y,"7200,6400|4500,3700|1000,1600",0,0,0,"0,500",#000000FF,0,0,0,0,0,0,,0,0,0,0,0,0,ArmyLOGO,,0,,0,,,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,-1,,,0,,,,,36000;99,,4,,,,,,,,
10162,0,0,-30,4,-1,0,0,猎兔行动EX,42000,60,4,4,0,0,0,20,0,6,2412,360000000,0,0,0,0,0,"1001,224",0,OPS3_Y,"7200,6400|7000,3500|100,1600",0,0,0,"0,400",#000000FF,0,0,0,0,0,0,,0,0,0,0,0,0,ArmyLOGO,,0,,0,,,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,-1,,,0,,,,,42000;99,,4,,,,,,,,
10194,0,0,-31,1,-1,0,0,纪念,1000,20,2,4,0,0,0,4,0,1,310101,360000000,0,,,0,0,,0,OPS14_Y,"8000,7000|3300,3500|2100,-1900",0,0,"57,205,55,206","0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,ArmyLOGO,,"0,0,1019400:1",,7,,,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,2,,"0,0,8001:3000",0,0,,,,1000;20,,4,,,,,,,,
10195,0,0,-31,2,-1,0,9,幻影的和平Ⅰ,1000,0,3,4,0,0,0,0,0,0,1,360000000,0,,,0,0,,0,Chapter1_Y,"3000,2625|2000,1600|0,0",0,0,"143,56","0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,ArmyLOGO,,"0,0,1019500:1",,7,,1019400:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,2,8001:10,,0,0,,,,1000;10,,4,,,,,,,,
10196,0,0,-31,3,-1,0,0,幻影的和平Ⅰ//n战斗,2200,25,3,4,0,0,,9,0,2,2431,360000000,0,,,0,0,,0,OPS13_Y,"16000,14000|4400,3400|2100,-1700",0,0,"143,56","0,500",#00000000,0,192,1,0,0,0,,0,0,0,0,0,0,ArmyLOGO,,"0,0,1019600:1",,7,,1019500:1,,0,"1:1,2:4,3:3",0,0,0,0,0,0,0,2,,,31001,0,,,,2200;30,,4,,,,,,,,
10197,0,0,-31,4,-1,0,9,幻影的和平Ⅱ,1000,0,3,4,0,0,0,0,0,0,1,360000000,0,,,0,0,,0,Chapter1_Y,"3000,2625|2000,1600|0,0",0,0,"143,56","0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,ArmyLOGO,,"0,0,1019700:1",,7,,1019600:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,2,8001:5,,0,0,,,,1000;10,,4,,,,,,,,
10198,0,0,-31,5,-1,0,9,幻影的和平Ⅱ//n支线,1000,0,3,4,0,0,0,0,0,0,1,360000000,0,,,0,0,,0,Chapter1_Y,"3000,2625|2000,1600|0,0",0,0,"143,56","0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,ArmyLOGO,,"0,0,1019800:1",,7,,1019700:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,2,8001:10,,0,0,,,,1000;10,,4,,,,,,,,
10199,0,0,-31,6,-1,0,0,幻影的和平Ⅲ//n战斗,2200,30,7,4,0,0,0,5,0,6,2418,360000000,0,,,0,0,"223,230",0,OPS13_Y,"20000,17500|6500,4100|1700,-4400",0,0,"143,56","0,500",#00000000,0,192,1,0,0,"1,1",,0,0,0,0,0,0,ArmyLOGO,,"0,0,1019900:1",,7,,1019700:1,,0,"1:1,2:4,3:3",0,0,0,0,0,0,0,2,,,31002,0,,,,2200;40,,4,,,,,,,,
10200,0,0,-31,7,-1,0,9,幻影的和平Ⅲ,1000,0,3,4,0,0,0,0,0,0,1,360000000,0,,,0,0,,0,Chapter1_Y,"3000,2625|2000,1600|0,0",0,0,"143,56","0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,ArmyLOGO,,"0,0,1020000:1",,7,,1019900:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,2,8001:5,,0,0,,,,1000;10,,4,,,,,,,,
10201,0,0,-31,8,-1,0,9,幻影的和平Ⅰ//n支线,1000,0,3,4,0,0,0,0,0,0,1,360000000,0,,,0,0,,0,Chapter1_Y,"3000,2625|2000,1600|0,0",0,0,"143,56","0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,ArmyLOGO,,"0,0,1020100:1",,7,,1019500:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,2,8001:5,,0,0,,,,1000;10,,4,,,,,,,,
10202,0,0,-31,9,-1,0,9,幻影的和平Ⅳ,1000,0,3,4,0,0,0,0,0,0,1,360000000,0,,,0,0,,0,Chapter1_Y,"3000,2625|2000,1600|0,0",0,0,"143,56","0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,ArmyLOGO,,"0,0,1020200:1",,7,,1020000:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,2,8001:10,,0,0,,,,1000;10,,4,,,,,,,,
10203,0,0,-31,10,-1,0,9,猫与鼠Ⅰ,1000,0,3,4,0,0,0,0,0,0,1,360000000,0,,,0,0,,0,Chapter1_Y,"3000,2625|2000,1600|0,0",0,0,"57,205","0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,ArmyLOGO,,"0,0,1020300:1",,7,,1019400:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,2,8001:40,,0,0,,,,1000;10,,4,,,,,,,,
10204,0,0,-31,11,-1,0,9,猫与鼠Ⅱ,1000,0,3,4,0,0,0,0,0,0,1,360000000,0,,,0,0,,0,Chapter1_Y,"3000,2625|2000,1600|0,0",0,0,"57,205","0,500",#00000000,0,0,1,0,0,0,,0,0,0,0,0,0,ArmyLOGO,,"0,0,1020400:1",,7,,1020300:1,,0,"1:1,2:2,3:3",0,0,0,0,0,0,0,2,8001:10,,0,0,,,,1000;10,,4,,,,,,,,
