id,code,ui_image_icon,name,guns,fairy,enemy_team_id,initial_type,ai,ai_content,betray_condition,betray_number,betray_result,transform_condition,transform_number,transform_result,icon,betray_result_enemy,squad,building,enemy_panel_type,is_special_ai,no_battle_damage,duration,sangvis,betray_result_guns,betray_result_sangvis
2226,,,未知敌人,728,0,2319,2,101;1;101,"9306,9316,9305,9346,9333,9335,9334,9307,9306;0;9306,9316,9305,9346,9333,9335,9334,9307,9306",0,0,0,2,9332,0,Army,,0,0,1,0,-1,0,,,
2227,,,SOPMOD II,716,0,2320,1,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2228,,,铁血部队,728,0,2328,2,101;1;101,"9430,9443;0;9430,9443",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2229,,,铁血部队,728,0,2328,2,101;1;101,"9423,9448;0;9423,9448",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2230,,,铁血部队,728,0,2410,2,102;1;102,4;0;4,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2232,,, 路人？,752,0,2415,1,103;1;103,0;0;0,2;201;1,"10813;10817,10821;2","2;2,2;1",0,0,0,Army,"2415;2415,2415;0",0,0,1,0,-1,0,,,
2233,,, 路人？,753,0,2416,1,103;1;103,0;0;0,2;201;1,10813;10817;2,2;2;1,0,0,0,Army,2416;2416;0,0,0,1,0,-1,0,,,
2234,,, 路人？,754,0,2417,1,103;1;103,0;0;0,2;201;1,"10813;10817,10821;2","2;2,1;1",0,0,0,Army,"2417;2417,0;0",0,0,1,0,-1,0,,,
2235,,, 路人？,753,0,2418,1,102;1;102,1;0;1,2,10813,2,0,0,0,Army,2418,0,0,1,0,-1,0,,,
2236,,, 未知势力,1,0,2433,2,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2237,,, 感染者,1,0,2441,2,101;1;101,"10984,10962,10961,10960,10950,10947;0;10984,10962,10961,10960,10950,10947",1,3,2,0,0,0,Army,2449,0,0,1,0,-1,0,,,
2238,,, 反叛军,1,0,2472,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2239,,, 未知势力,1,0,2483,2,101;1;101,"11088,11087,11090,11089,11088;0;11088,11087,11090,11089,11088",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2240,profilePic_AI,ally0, 保镖,"723,724,725,726,727",22,2450,1,101;1;101,"10975,10981;0;10975,10981",1,5,2,0,0,0,,,0,0,1,0,-1,0,,,
2241,,, 未知势力,1,0,2503,2,101;1;101,"11217,11216,11215,11211,11217;0;11217,11216,11215,11211,11217",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2242,,, 铁血M16A1,739,22,1740,1,101;1;101,0;0;0,3,11189-1,2,0,0,0,,,0,0,1,0,-1,0,,,
2243,,, 铁血势力,100791,0,2523,2,102;1;102,1;0;1,2,"11277,11280","2,2",0,0,0,Army,"2522,2522",0,0,1,0,-1,0,,,
2244,,, 未知势力,100791,0,2539,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2245,,, 未知势力,100791,0,2540,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2246,,, 未知势力,100791,0,2541,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2247,,, 未知势力,100791,0,2542,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2248,,, 未知势力,100791,0,2471,2,101;1;101,"11065,11099,11098,11093,11094;0;11065,11099,11098,11093,11094",1,3,2,0,0,0,Army,2543,0,0,1,0,-1,0,,,
2249,,, 未知势力,100791,0,2441,2,101;1;101,"10984,10962,10961,10960,10950,10947;0;10984,10962,10961,10960,10950,10947",1,4,2,0,0,0,Army,2544,0,0,1,0,-1,0,,,
2250,,, 驻守军,1,0,2472,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2251,,, 驻守军,1,0,2553,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2252,,, 驻守军,1,0,2554,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2253,,, 驻守军,1,0,2555,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2254,,, 驻守军,1,0,2556,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2255,,, 驻守军,1,0,2557,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2256,,, 驻守军,1,0,2585,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2257,,, 驻守军,1,0,2586,0,102;1;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2258,,, 驻守军,1,0,2587,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2259,,, 未知势力,100791,0,2579,2,101;1;101,"11463,11462,11461,11460,11463;0;11463,11462,11461,11460,11463",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2260,profilePic_AI,ally0, 忤逆小队,"738,736,737,735",0,315502,2,102;1;101,"1;0;11467,11468",3,11468-2,1,0,0,0,Army,,0,0,1,0,-1,0,,,
2261,,, 铁血M16A1,100791,0,315501,0,101;1;101,"11470,11468;0;11470,11468",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2262,,, 未知势力,100791,0,2597,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2263,,, 失控驻守军,1,0,2598,0,102;1;102,1;0;1,0,0,0,2,11492,0,Army,,0,0,1,0,-1,0,,,
2264,,, 失控驻守军,1,0,2599,0,101;1;101,"11496,11497;0;11496,11497",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2265,,, 路人？,752,0,2610,1,102;1;102,1;0;1,2,11527,2,0,0,0,Army,,0,0,1,0,-1,0,,,
2266,,, 路人？,753,0,2611,1,103;1;103,0;0;0,1;201;2,"2;11531,11535,11532;11527","1;2,1,1;2",0,0,0,Army,,0,0,1,0,-1,0,,,
2267,,, 路人？,753,0,2612,1,103;1;103,0;0;0,1;201;2,"2;11533,11538;11527","1;1,2;2",0,0,0,Army,,0,0,1,0,-1,0,,,
2268,,, 路人？,754,0,2613,1,103;1;103,0;0;0,1;201;2,"2;11537,11532;11527","1;2,1;2",0,0,0,Army,,0,0,1,0,-1,0,,,
2269,,, 路人？,754,0,2614,1,103;1;103,0;0;0,1;201;2,"2;11536,11532,11537;11527","1;2,1,1;2",0,0,0,Army,,0,0,1,0,-1,0,,,
2270,,, 路人？,753,0,2612,1,103;1;103,0;0;0,1;201;2,2;11533;11527,1;2;2,2,11538,0,Army,,0,0,1,0,-1,0,,,
2271,,, 未知势力,100791,0,2631,2,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2272,,, 未知势力,100791,0,2635,2,101;1;101,"11675,11676,11654,11653,11652,11642,11639;0;11675,11676,11654,11653,11652,11642,11639",1,4,2,0,0,0,Army,2634,0,0,1,0,-1,0,,,
2273,,, 未知势力,100791,0,2636,2,101;1;101,"11662,11670,11669,11666,11655,11656,11662;0;11662,11670,11669,11666,11655,11656,11662",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2274,,, 未知势力,100791,0,2637,2,101;1;101,"11662,11670,11669,11666,11655,11656,11662;0;11662,11670,11669,11666,11655,11656,11662",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2275,profilePic_AI,ally0, 保镖,"723,724,725,726,727",22,2450,1,101;1;101,"11667,11673;0;11667,11673",1,5,2,0,0,0,,,0,0,1,0,-1,0,,,
2276,,, 未知势力,100791,0,2665,2,101;1;101,"11791,11790,11785,11786;0;11791,11790,11785,11786",1,3,2,0,0,0,Army,2666,0,0,1,0,-1,0,,,
2277,,, 反叛军,1,0,2673,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2278,,, 未知势力,100791,0,2678,2,101;1;101,"11779,11782,11781,11780,11779;0;11779,11782,11781,11780,11779",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2279,,, 铁血M16A1,739,0,1740,1,101;1;101,0;0;0,3,11189-1,2,0,0,0,Army,,0,0,1,0,-1,0,,,
2280,,, 未知势力,100791,0,2678,2,101;1;101,"11907,11903,11909,11908,11907;0;11907,11903,11909,11908,11907",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2281,,, 未知势力,100791,0,2715,2,101;1;101,"11933,11941,11942,11943,11933;0;11933,11941,11942,11943,11933",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2282,,, 未知势力,100791,0,2747,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2283,,, 未知势力,100791,0,2748,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2284,,, 未知势力,100791,0,2749,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2285,,, 驻守军,1,0,2757,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2286,,, 驻守军,1,0,2758,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2287,,, 驻守军,1,0,2758,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2288,,, 驻守军,1,0,2759,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2289,,, 未知势力,100791,0,2771,2,101;1;101,"12125,12122,12123,12124,12125;0;12125,12122,12123,12124,12125",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2290,,, 驻守军,1,0,2777,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2291,,, 驻守军,1,0,2778,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2292,,, 驻守军,1,0,2779,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2293,,, 驻守军,1,0,2780,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2294,,, 驻守军,1,0,2781,0,102;1;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2295,,, 未知势力,100791,0,2801,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2296,,, 失控驻守军,1,0,2802,0,102;1;102,1;0;1,0,0,0,2,12185,0,Army,,0,0,1,0,-1,0,,,
2297,,, 失控驻守军,1,0,2803,0,101;1;101,"12189,12190;0;12189,12190",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2298,,, 铁血M16A1,100791,0,315401,0,101;1;101,"12162,12160;0;12162,12160",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2299,profilePic_AI,ally0, M4A1,"731,732,733,734",0,315402,2,102;1;101,"1;0;12159,12160",3,12160-2,1,0,0,0,Army,,0,0,1,0,-1,0,,,
2809,,, 铁血势力,1,0,2809,2,102;1;101,"1;0;12582,12538,12540,12541",3,12570-1,2,0,0,0,Army,2816,0,0,1,0,-1,0,,,
2817,,, 铁血势力,1,0,2817,2,102;1;101,"1;0;12540,12541,12553,12554",3,12570-1,2,0,0,0,Army,2818,0,0,1,0,-1,0,,,
2823,,, 铁血势力,1,0,2823,2,102;1;102,1;0;1,2,12645,2,0,0,0,Army,2824,0,0,1,0,-1,0,,,
2828,,, 铁血势力,1,0,2828,2,102;1;102,1;0;1,2,12607,2,0,0,0,Army,2829,0,0,1,0,-1,0,,,
2829,,,法官,1,0,2829,2,102;1;101,"1;0;12652,12652",1,2,2,0,0,0,Army,2828,0,0,1,0,-1,0,,,
2832,,, 铁血势力,1,0,2832,2,102;1;102,1;0;2,3,12632-1,2,0,0,0,Army,2833,0,0,1,0,-1,0,,,
2833,,, 铁血势力,1,0,2833,2,102;1;102,1;0;3,3,12632-1,2,0,0,0,Army,2831,0,0,1,0,-1,0,,,
2835,,, 铁血势力,1,0,2835,2,102;1;101,"1;0;12620,12624,12615",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2849,,,铁血势力,1,0,2849,2,101;1;101,"80512,80519,80518;0;80512,80519,80518",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
2857,,,???,828,0,2857,2,0;2;0,0;0;0,2,80546,1,0,0,0,Army,,0,0,1,0,-1,0,,,
2863,,,MP41,"829,830",0,2863,1,0;2;0,0;0;0,0,0,0,2,80626,0,Army,,0,0,1,0,-1,0,,,
2864,,,铁血势力,1,0,2864,2,102;1;102,2;0;2,2,80590,2,0,0,0,Army,2864,0,0,1,0,-1,0,,,
2865,,,铁血势力,1,0,2865,2,102;1;102,1;0;1,2,80590,2,0,0,0,Army,2865,0,0,1,0,-1,0,,,
10001,,,  正规军,"100011,100012,100013,100014,100015",0,1486,1,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10002,,,  正规军,"100021,100022,100023,100024,100025",0,1486,1,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10003,,, 废弃小队,"100031,100032,100033,100034,100035",0,1562,0,102;1;102,1;0;1,2,5302,1,0,0,0,Army,,0,0,1,0,-1,0,,,
10004,,,  正规军,"100041,100042,100043,100044,100045",0,1568,1,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10005,,, 法官本体,"100041,100042,100043,100044,100045",0,1574,2,101;1;101,"5339,5344,5345;0;5339,5344,5345",0,0,0,1,4,0:0,Enemy,,0,0,1,0,-1,0,,,
10006,,, 铁血部队,"100041,100042,100043,100044,100045",0,1575,2,103;1;103,0;0;0,0,0,0,1,2,0:0,Enemy,,0,0,1,0,-1,0,,,
10007,,, 记忆碎片,"100041,100042,100043,100044,100045",0,1583,2,102;1;102,1;0;1,0,0,0,2,5417,1:55-2,Friend,,0,0,1,0,-1,0,,,
10008,,,  正规军,"100081,100082,100083,100084,100085",0,1588,1,102;1;102,1;0;1,3,5509-1,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10009,,, AR小队,"100091,100092,100093,100094,100095",0,1588,1,103;1;103,0;0;0,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,
10010,,, 失控人形,"100041,100042,100043,100044,100045",0,1589,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10011,,, 失控小队,"100041,100042,100043,100044,100045",0,1590,0,102;1;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10012,,, 失控重甲,"100041,100042,100043,100044,100045",0,1591,0,102;1;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10013,,, AK12,100104,0,1591,1,103;1;103,0;0;0,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,
10014,,, 废弃小队,"100031,100032,100033,100034,100035",0,1562,0,102;1;102,1;0;1,3;4,"5552-0,5552-1,5552-2;1603","0,1,0;0",0,0,0,Army,,0,0,1,0,-1,0,,,
10015,,, M4A1,100105,0,1562,1,103;1;103,0;0;0,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,
10016,,, AR15,100101,0,1562,1,103;1;103,0;0;0,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,
10017,,, AK12,100104,0,1562,1,103;1;103,0;0;0,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,
10018,,, M4A1,100091,0,1562,1,103;1;103,0;0;0,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,
10019,,, 废弃小队,"100031,100032,100033,100034,100035",0,1562,0,103;1;103,0;0;0,2,5634,1,0,0,0,Army,,0,0,1,0,-1,0,,,
10020,,, AN94,100102,0,1562,1,103;1;103,0;0;0,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,
10021,,, 未知目标,100201,0,1562,1,103;1;103,0;0;0,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,
10022,,, 未知目标,100202,0,1562,1,103;1;103,0;0;0,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,
10023,,, 未知目标,100203,0,1562,1,103;1;103,0;0;0,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,
10024,,, 未知目标,100204,0,1562,1,103;1;103,0;0;0,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,
10025,,, 铁血控制,100204,0,1635,2,103;1;101,"0;0;5748,5749,5750,5751,5748",0,0,0,4,1640,0:0,Army,,0,0,1,0,-1,0,,,
10026,,, 铁血控制,100204,0,1636,2,103;1;101,"0;0;5753,5754,5755,5756,5753",0,0,0,4,1641,0:0,Army,,0,0,1,0,-1,0,,,
10027,,, 铁血控制,100204,0,1637,2,103;1;101,"0;0;5759,5760,5762,5761,5759",0,0,0,4,1642,0:0,Army,,0,0,1,0,-1,0,,,
10028,,, 铁血控制,100204,0,1638,2,103;1;101,"0;0;5764,5767,5766,5765,5764",0,0,0,4,1643,0:0,Army,,0,0,1,0,-1,0,,,
10029,,, 铁血控制,100204,0,1639,2,103;1;101,"0;0;5773,5772,5769,5770,5773",0,0,0,4,1644,0:0,Army,,0,0,1,0,-1,0,,,
10030,,, 未知目标,100201,0,1562,1,103;1;103,0;0;0,0,0,0,3,5792-1,2:0,Friend,,0,0,1,0,-1,0,,,
10031,,, 未知目标,100202,0,1562,1,103;1;103,0;0;0,0,0,0,3,5791-1,2:0,Friend,,0,0,1,0,-1,0,,,
10032,,, 未知目标,100203,0,1562,1,103;1;103,0;0;0,0,0,0,3,5790-1,2:0,Friend,,0,0,1,0,-1,0,,,
10033,,, 未知目标,100204,0,1562,1,103;1;103,0;0;0,0,0,0,3,5789-1,2:0,Friend,,0,0,1,0,-1,0,,,
10034,,, 军方岗哨,100204,0,1651,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10035,,, 军方岗哨,100204,0,1652,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10036,,, 军方岗哨,100204,0,1653,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10037,,, 军方岗哨,100204,0,1654,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10038,,, 军方岗哨,100204,0,1655,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10039,,, 军方岗哨,100204,0,1656,0,101;1;102,"5836,5840,5833,5838,5839,5842,5841,5843,5836;0;1",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10040,,, 军方岗哨,100204,0,1657,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10041,,, 军方岗哨,100204,0,1658,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10042,,, 军方岗哨,100204,0,1659,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10043,,, 军方岗哨,100204,0,1660,0,101;1;102,"5855,5856,5857;0;1",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10044,,,信号-阻断,100204,0,1665,0,101;1;102,"5870,5869,5868,5866,5865;0;1",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10045,,,信号-杂音,100204,0,1668,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10046,,,信号-低频,100204,0,1669,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10047,,, 格里芬,"576,577,578,579,580",0,1673,2,103;1;103,0;0;0,2,5920,1,0,0,0,Friend,,0,0,1,0,-1,0,,,
10048,,, 废弃人形,100204,0,1589,2,101;1;102,"5977,5973,5970,5968;0;1",2;3,5974;5978-1,0;1,0,0,0,Army,,0,0,1,0,-1,0,,,
10049,,, 废弃人形,100204,0,1589,2,101;1;102,"5964,5961,5953,5959;0;1",2;3,5965;5948-1,0;1,0,0,0,Army,,0,0,1,0,-1,0,,,
10050,,, 废弃人形,100204,0,1589,2,101;1;102,"5958,5954,5951,5949;0;1",2,5940,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10051,,, 废弃人形,"100061,100062,100063",0,1589,0,102;1;102,1;0;1,2,5939,1,0,0,0,Army,,0,0,1,0,-1,0,,,
10052,,, 废弃重甲,"100081,100082,100083,100084,100085",0,1589,0,102;1;102,1;0;1,4,1681,1,0,0,0,Army,,0,0,1,0,-1,0,,,
10053,,,Team-404,"100531,100532,100533,100534,100535",0,1589,1,103;1;103,0;0;0,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,
10054,,, 铁血控制,100204,0,1695,2,103;1;103,0;0;0,0,0,0,1,5,0:0,Army,,0,0,1,0,-1,0,,,
10055,,, 废弃人形,100204,0,1589,2,101;1;102,"6069,6065,6062,6060;0;1",2;3,6066;6070-1,0;1,0,0,0,Army,,0,0,1,0,-1,0,,,
10056,,, 废弃人形,100204,0,1589,2,101;1;102,"6056,6053,6045,6051;0;1",2;3,6067;6040-1,0;1,0,0,0,Army,,0,0,1,0,-1,0,,,
10057,,, 废弃人形,100204,0,1589,2,101;1;102,"6050,6046,6043,6041;0;1",2,6032,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10058,,,Team-忤逆,"100581,100582,100583,100584,100585",0,1589,1,103;1;103,0;0;0,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,
10059,,,信号-冲突,100204,0,1703,0,102;1;102,3;0;3,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10060,,, 重伤人形,100601,0,1716,1,103;1;103,0;0;0,4,1712,2,0,0,0,Friend,,0,0,1,0,-1,0,,,
10061,,, 重伤人形,100601,0,1713,1,103;1;103,0;0;0,4,1712,2,0,0,0,Friend,,0,0,1,0,-1,0,,,
10062,,, 废弃重甲,"100061,100062,100063",0,1589,0,102;1;102,1;0;1,2,6031,1,0,0,0,Army,,0,0,1,0,-1,0,,,
10063,,, 军方先锋,100601,0,1721,0,102;1;102,6;0;6,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10064,,, 军方先锋,100601,0,1722,0,102;1;102,6;0;6,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10065,,, 军方先锋,100601,0,1723,0,102;1;102,6;0;6,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10066,,, 军方先锋,100601,0,1724,0,102;1;102,6;0;6,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10067,,,Team-404,"100671,100672,100673,100674",0,1724,1,103;1;103,0;0;0,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,
10068,,,Team-忤逆,"100681,100682,100683,100684",0,1724,1,103;1;103,0;0;0,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,
10069,,, 军方护卫,100601,0,1733,0,103;1;103,0;0;0,0,0,0,2,6314,0:0,Army,,0,0,1,0,-1,0,,,
10070,,, 军方护卫,100601,0,1734,0,103;1;103,0;0;0,0,0,0,2,6312,0:0,Army,,0,0,1,0,-1,0,,,
10071,,, 军方护卫,100601,0,1735,0,102;1;102,2;0;2,0,0,0,2,6307,0:0,Army,,0,0,1,0,-1,0,,,
10072,,, 军方护卫,100601,0,1736,0,102;1;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10073,,, 军方护卫,100601,0,1737,0,102;1;102,1;0;1,0,0,0,5,4,0:0,Army,,0,0,1,0,-1,0,,,
10074,,, 军方护卫,100601,0,1738,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10075,,, 军方护卫,100601,0,1739,0,102;1;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10076,,, 军方护卫,100601,0,1737,0,102;1;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10077,,, 军方护卫,100601,0,1742,0,102;1;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10078,,, 军方护卫,100601,0,1743,0,102;1;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10079,,, M4A1,100791,0,1742,1,102;1;102,2;0;2,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,
10080,,, 军方岗哨,100791,0,1757,0,101;1;101,"6386,6370,6371,6372,6373,6385,6386;0;6386,6370,6371,6372,6373,6385,6386",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10081,,, 军方岗哨,100791,0,1757,0,101;1;101,"6388,6382,6367,6368,6369,6387,6388;0;6388,6382,6367,6368,6369,6387,6388",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10082,,, 军方岗哨,100791,0,1757,0,101;1;101,"6389,6378,6379,6380,6381,6390,6389;0;6389,6378,6379,6380,6381,6390,6389",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10083,,, 军方岗哨,100791,0,1757,0,101;1;101,"6384,6374,6375,6376,6377,6383,6384;0;6384,6374,6375,6376,6377,6383,6384",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10084,,, 军方岗哨,100791,0,1759,0,102;1;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10085,,, 断后中队,100791,0,1770,0,101;1;102,"6458,6463,6508,6509,6507,6506,6505,6504,6464,6461,6445,6446,6458;0;1",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10086,,, 断后中队,100791,0,1771,0,101;1;102,"6474,6478,6491,6529,6528,6527,6526,6525,6480,6476,6454,6455,6474;0;1",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,
10087,,, 增援小队,100791,0,1777,0,103;1;103,0;0;0,0,0,0,2,6585,0:0,Army,,0,0,1,0,-1,0,,,
10088,,, 驻守小队,100791,0,1775,0,103;1;103,0;0;0,0,0,0,2,6585,0:0,Army,,0,0,1,0,-1,0,,,
10089,,, 增援小队,100791,0,1772,0,103;1;103,0;0;0,0,0,0,2,6585,0:0,Army,,0,0,1,0,-1,0,,,
10094,,, 未知目标,"651,652,653,654",0,1231507,2,103;1;103,0;0;0,4,1231506,1,0,0,0,,,0,0,1,0,-1,0,,,
10095,,, 未知目标,"655,656,657,658",0,1231508,2,103;1;103,0;0;0,4,1231506,1,0,0,0,,,0,0,1,0,-1,0,,,
10096,,, 未知目标,"659,660,661,662",0,1231509,2,103;1;103,0;0;0,4,1231506,1,0,0,0,,,0,0,1,0,-1,0,,,
10097,,, 未知目标,"663,664,665,666",0,1231510,2,103;1;103,0;0;0,4,1231506,1,0,0,0,,,0,0,1,0,-1,0,,,
10098,,, 未知目标,"667,668,669,670",0,1231511,2,103;1;103,0;0;0,4,1231506,1,0,0,0,,,0,0,1,0,-1,0,,,
10137,profilePic_AI,ally0,忤逆小队,"698,699",0,2210,1,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,
10138,profilePic_AI,ally0,忤逆小队,"698,699",0,2210,1,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,
10146,profilePic_AI,ally0,HK416,695,0,1742,1,102;1;102,2;0;2,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,
10147,profilePic_AI,ally0,HK416,695,0,1742,1,102;1;102,2;0;2,0,0,0,0,0,0,Friend,,0,0,1,0,-1,0,,,
